country_name,country_code,discipline,event,team_id,athlete_firstname,athlete_lastname,athlete_birthdate,athlete_age,athlete_sex,athlete_height_cm,athlete_weight_kg,athlete_medal
Sweden,SWE,Swimming,"4 × 100 metres Freestyle Relay, Women",81,Louise Maria,Hansson,1996-11-24,25,Female,187.0,71.0,
Sweden,SWE,Swimming,"4 × 100 metres Freestyle Relay, Women",81,Sophie Elizabeth,Hansson,1998-08-02,23,Female,186.0,74.0,
Sweden,SWE,Swimming,"4 × 100 metres Freestyle Relay, Women",81,Sara Jennifer,Junevik,2000-02-14,21,Female,179.0,72.0,
Sweden,SWE,Swimming,"100 metres Backstroke, Women",82,Michelle Elizabeth,Coleman,1993-10-31,28,Female,186.0,74.0,
Sweden,SWE,Swimming,"100 metres Backstroke, Women",83,Louise Maria,Hansson,1996-11-24,25,Female,187.0,71.0,
Sweden,SWE,Swimming,"100 metres Breaststroke, Women",84,Sophie Elizabeth,Hansson,1998-08-02,23,Female,186.0,74.0,
Sweden,SWE,Swimming,"100 metres Breaststroke, Women",85,Emelie Linnea,Fast,2004-02-20,17,Female,,,
Sweden,SWE,Swimming,"200 metres Breaststroke, Women",86,Sophie Elizabeth,Hansson,1998-08-02,23,Female,186.0,74.0,
Sweden,SWE,Swimming,"100 metres Butterfly, Women",87,Louise Maria,Hansson,1996-11-24,25,Female,187.0,71.0,
Sweden,SWE,Swimming,"100 metres Butterfly, Women",88,Sarah Frederica,Sjöström,1993-08-17,28,Female,182.0,76.0,
Sweden,SWE,Swimming,"4 × 100 metres Medley Relay, Women",89,Michelle Elizabeth,Coleman,1993-10-31,28,Female,186.0,74.0,
Sweden,SWE,Swimming,"4 × 100 metres Medley Relay, Women",89,Sophie Elizabeth,Hansson,1998-08-02,23,Female,186.0,74.0,
Sweden,SWE,Swimming,"4 × 100 metres Medley Relay, Women",89,Louise Maria,Hansson,1996-11-24,25,Female,187.0,71.0,
Sweden,SWE,Swimming,"4 × 100 metres Medley Relay, Women",89,Sarah Frederica,Sjöström,1993-08-17,28,Female,182.0,76.0,
Sweden,SWE,Table Tennis,"Singles, Men",90,Mattias,Karlsson-Falck,1991-09-07,30,Male,191.0,88.0,
Sweden,SWE,Table Tennis,"Singles, Men",91,Anton Sten Anders,Källberg,1997-08-17,24,Male,,,
Sweden,SWE,Table Tennis,"Team, Men",92,Kristian Gunnar,Karlsson,1991-08-06,30,Male,183.0,82.0,
Sweden,SWE,Table Tennis,"Team, Men",92,Anton Sten Anders,Källberg,1997-08-17,24,Male,,,
Sweden,SWE,Table Tennis,"Team, Men",92,Mattias,Karlsson-Falck,1991-09-07,30,Male,191.0,88.0,
Sweden,SWE,Table Tennis,"Singles, Women",93,Linda Amanda,Bergström,1995-01-12,26,Female,,,
Sweden,SWE,Table Tennis,"Singles, Women",94,"Christina Hanna Birgitta ""Stina""",Källberg,2000-04-01,21,Female,,,
Sweden,SWE,Tennis,"Singles, Women",95,Rebecca,Peterson,1995-08-06,26,Female,,,
Sweden,SWE,Weightlifting,"Light-Heavyweight, Women",96,Patricia Caroline,Strenius,1989-11-23,32,Female,,,
Sweden,SWE,Wrestling,"Middleweight, Greco-Roman, Men",97,Alex Michel,Bjurberg Kessidis,1995-03-23,26,Male,,,
Sweden,SWE,Wrestling,"Featherweight, Freestyle, Women",98,Sofia Magdalena,Mattsson,1989-11-11,32,Female,164.0,56.0,
Sweden,SWE,Wrestling,"Middleweight, Freestyle, Women",99,Henna Katarina,Johansson,1991-05-01,30,Female,164.0,67.0,
Switzerland,SUI,Artistic Gymnastics,"Individual All-Around, Men",0,Benjamin,Gischard,1995-11-17,26,Male,162.0,62.0,
Switzerland,SUI,Artistic Gymnastics,"Individual All-Around, Men",1,Eddy,Yusof,1994-10-02,27,Male,165.0,63.0,
Switzerland,SUI,Artistic Gymnastics,"Individual All-Around, Men",2,Christian,Baumann,1995-02-25,26,Male,163.0,60.0,
Switzerland,SUI,Artistic Gymnastics,"Individual All-Around, Men",3,Pablo Dominic,Brägger,1992-11-27,29,Male,169.0,64.0,
Switzerland,SUI,Artistic Gymnastics,"Team All-Around, Men",4,Christian,Baumann,1995-02-25,26,Male,163.0,60.0,
Switzerland,SUI,Artistic Gymnastics,"Team All-Around, Men",4,Pablo Dominic,Brägger,1992-11-27,29,Male,169.0,64.0,
Switzerland,SUI,Artistic Gymnastics,"Team All-Around, Men",4,Benjamin,Gischard,1995-11-17,26,Male,162.0,62.0,
Switzerland,SUI,Artistic Gymnastics,"Team All-Around, Men",4,Eddy,Yusof,1994-10-02,27,Male,165.0,63.0,
Switzerland,SUI,Artistic Gymnastics,"Floor Exercise, Men",5,Benjamin,Gischard,1995-11-17,26,Male,162.0,62.0,
Switzerland,SUI,Artistic Gymnastics,"Floor Exercise, Men",6,Pablo Dominic,Brägger,1992-11-27,29,Male,169.0,64.0,
Switzerland,SUI,Artistic Gymnastics,"Floor Exercise, Men",7,Christian,Baumann,1995-02-25,26,Male,163.0,60.0,
Switzerland,SUI,Artistic Gymnastics,"Floor Exercise, Men",8,Eddy,Yusof,1994-10-02,27,Male,165.0,63.0,
Switzerland,SUI,Artistic Gymnastics,"Parallel Bars, Men",9,Christian,Baumann,1995-02-25,26,Male,163.0,60.0,
Switzerland,SUI,Artistic Gymnastics,"Parallel Bars, Men",10,Pablo Dominic,Brägger,1992-11-27,29,Male,169.0,64.0,
Switzerland,SUI,Artistic Gymnastics,"Parallel Bars, Men",11,Eddy,Yusof,1994-10-02,27,Male,165.0,63.0,
Switzerland,SUI,Artistic Gymnastics,"Parallel Bars, Men",12,Benjamin,Gischard,1995-11-17,26,Male,162.0,62.0,
Switzerland,SUI,Artistic Gymnastics,"Horizontal Bar, Men",13,Eddy,Yusof,1994-10-02,27,Male,165.0,63.0,
Switzerland,SUI,Artistic Gymnastics,"Horizontal Bar, Men",14,Benjamin,Gischard,1995-11-17,26,Male,162.0,62.0,
Switzerland,SUI,Artistic Gymnastics,"Horizontal Bar, Men",15,Pablo Dominic,Brägger,1992-11-27,29,Male,169.0,64.0,
Switzerland,SUI,Artistic Gymnastics,"Horizontal Bar, Men",16,Christian,Baumann,1995-02-25,26,Male,163.0,60.0,
Switzerland,SUI,Artistic Gymnastics,"Rings, Men",17,Christian,Baumann,1995-02-25,26,Male,163.0,60.0,
Switzerland,SUI,Artistic Gymnastics,"Rings, Men",18,Eddy,Yusof,1994-10-02,27,Male,165.0,63.0,
Switzerland,SUI,Artistic Gymnastics,"Rings, Men",19,Pablo Dominic,Brägger,1992-11-27,29,Male,169.0,64.0,
Switzerland,SUI,Artistic Gymnastics,"Rings, Men",20,Benjamin,Gischard,1995-11-17,26,Male,162.0,62.0,
Switzerland,SUI,Artistic Gymnastics,"Pommelled Horse, Men",21,Benjamin,Gischard,1995-11-17,26,Male,162.0,62.0,
Switzerland,SUI,Artistic Gymnastics,"Pommelled Horse, Men",22,Pablo Dominic,Brägger,1992-11-27,29,Male,169.0,64.0,
Switzerland,SUI,Artistic Gymnastics,"Pommelled Horse, Men",23,Christian,Baumann,1995-02-25,26,Male,163.0,60.0,
Switzerland,SUI,Artistic Gymnastics,"Pommelled Horse, Men",24,Eddy,Yusof,1994-10-02,27,Male,165.0,63.0,
Switzerland,SUI,Artistic Gymnastics,"Individual All-Around, Women",25,Giulia,Steingruber,1994-03-24,27,Female,160.0,56.0,
Switzerland,SUI,Artistic Gymnastics,"Floor Exercise, Women",26,Giulia,Steingruber,1994-03-24,27,Female,160.0,56.0,
Switzerland,SUI,Artistic Gymnastics,"Horse Vault, Women",27,Giulia,Steingruber,1994-03-24,27,Female,160.0,56.0,
Switzerland,SUI,Artistic Gymnastics,"Uneven Bars, Women",28,Giulia,Steingruber,1994-03-24,27,Female,160.0,56.0,
Switzerland,SUI,Artistic Gymnastics,"Balance Beam, Women",29,Giulia,Steingruber,1994-03-24,27,Female,160.0,56.0,
Switzerland,SUI,Athletics,"100 metres, Men",30,Silvan,Wicki,1995-02-13,26,Male,,,
Switzerland,SUI,Athletics,"200 metres, Men",31,William,Reais,1999-05-04,22,Male,,,
Switzerland,SUI,Athletics,"400 metres, Men",32,Ricky,Petrucciani,2000-06-30,21,Male,,,
Switzerland,SUI,Athletics,"5,000 metres, Men",33,Jonas,Raess,1994-03-08,27,Male,,,
Switzerland,SUI,Athletics,"10,000 metres, Men",34,Julien,Wanders,1996-03-18,25,Male,,,
Switzerland,SUI,Athletics,"Marathon, Men",35,Tadesse,Abraham,1982-08-12,39,Male,178.0,61.0,
Switzerland,SUI,Athletics,"110 metres Hurdles, Men",36,Jason,Joseph,1998-10-11,23,Male,,,
Switzerland,SUI,Athletics,"High Jump, Men",37,Loïc,Gasch,1994-08-13,27,Male,,,
Switzerland,SUI,Athletics,"100 metres, Women",38,Ajla,del Ponte,1996-07-15,25,Female,168.0,56.0,
Switzerland,SUI,Athletics,"100 metres, Women",39,Mujinga Elodie,Kambundji,1992-06-17,29,Female,168.0,65.0,
Switzerland,SUI,Athletics,"100 metres, Women",40,Salomé Kpayero,Kora Joseph,1994-06-08,27,Female,173.0,66.0,
Switzerland,SUI,Athletics,"200 metres, Women",41,Mujinga Elodie,Kambundji,1992-06-17,29,Female,168.0,65.0,
Switzerland,SUI,Athletics,"800 metres, Women",42,Lore,Hoffmann,1996-07-25,25,Female,,,
Switzerland,SUI,Athletics,"800 metres, Women",43,Delia,Sclabas,2000-11-08,21,Female,,,
Switzerland,SUI,Athletics,"Marathon, Women",44,Fabienne,Schlumpf,1990-11-17,31,Female,183.0,62.0,
Switzerland,SUI,Athletics,"Marathon, Women",45,Martina,Strähl,1987-05-07,34,Female,,,
Switzerland,SUI,Athletics,"100 metres Hurdles, Women",46,Ditaji,Kambundji,2002-05-20,19,Female,,,
Switzerland,SUI,Athletics,"400 metres Hurdles, Women",47,Lea,Sprunger,1990-03-05,31,Female,183.0,69.0,
Switzerland,SUI,Athletics,"400 metres Hurdles, Women",48,Yasmin,Giger,1999-11-06,22,Female,,,
Switzerland,SUI,Athletics,"4 × 100 metres Relay, Women",49,Riccarda,Dietsche,1996-04-30,25,Female,,,
Switzerland,SUI,Athletics,"4 × 100 metres Relay, Women",49,Ajla,del Ponte,1996-07-15,25,Female,168.0,56.0,
Switzerland,SUI,Athletics,"4 × 100 metres Relay, Women",49,Mujinga Elodie,Kambundji,1992-06-17,29,Female,168.0,65.0,
Switzerland,SUI,Athletics,"4 × 100 metres Relay, Women",49,Salomé Kpayero,Kora Joseph,1994-06-08,27,Female,173.0,66.0,
Switzerland,SUI,Athletics,"4 × 100 metres Relay, Women",49,Cynthia,Reinle,2000-05-06,21,Female,,,
Switzerland,SUI,Athletics,"4 × 400 metres Relay, Women",50,Sarah,King,1996-06-20,25,Female,,,
Switzerland,SUI,Athletics,"4 × 400 metres Relay, Women",50,Annina,Fahr,1993-04-06,28,Female,,,
Switzerland,SUI,Athletics,"4 × 400 metres Relay, Women",50,Lea,Sprunger,1990-03-05,31,Female,183.0,69.0,
Switzerland,SUI,Athletics,"4 × 400 metres Relay, Women",50,Silke,Lemmens,1999-11-30,22,Female,,,
Switzerland,SUI,Athletics,"4 × 400 metres Relay, Women",50,Rachel,Pellaud,1995-03-08,26,Female,,,
Switzerland,SUI,Athletics,"4 × 400 metres Relay, Women",50,Yasmin,Giger,1999-11-06,22,Female,,,
Switzerland,SUI,Athletics,"High Jump, Women",51,Salome,Lang,1997-11-18,24,Female,,,
Switzerland,SUI,Athletics,"Pole Vault, Women",52,Angelica,Moser,1997-10-09,24,Female,169.0,65.0,
Switzerland,SUI,Athletics,"Pole Vault, Women",53,Andrina,Hodel,2000-06-02,21,Female,,,
Switzerland,SUI,Badminton,"Singles, Women",54,Sabrina,Jaquet,1987-06-21,34,Female,169.0,60.0,
Switzerland,SUI,Beach Volleyball,"Beach Volleyball, Men",55,Adrian,Heidrich,1994-09-18,27,Male,,,
Switzerland,SUI,Beach Volleyball,"Beach Volleyball, Men",55,Mirco,Gerson,1992-12-29,29,Male,,,
Switzerland,SUI,Beach Volleyball,"Beach Volleyball, Women",56,Anouk,Vergé-Dépré,1992-02-11,29,Female,185.0,69.0,bronze
Switzerland,SUI,Beach Volleyball,"Beach Volleyball, Women",56,Joana,Heidrich (-Mäder),1991-10-02,30,Female,190.0,72.0,bronze
Switzerland,SUI,Beach Volleyball,"Beach Volleyball, Women",57,Tanja,Hüberli,1992-08-27,29,Female,,,
Switzerland,SUI,Beach Volleyball,"Beach Volleyball, Women",57,Nina,Betschart (-Brunner),1995-10-14,26,Female,,,
Switzerland,SUI,Canoe Slalom,"Kayak Singles, Slalom, Men",58,Martin,Dougoud,1991-05-19,30,Male,,,
Switzerland,SUI,Canoe Slalom,"Canadian Singles, Slalom, Men",59,Thomas,Koechlin,1991-10-04,30,Male,,,
Switzerland,SUI,Canoe Slalom,"Kayak Singles, Slalom, Women",60,Naemi,Brändle,2001-06-20,20,Female,,,
Switzerland,SUI,Canoe Slalom,"Canadian Singles, Slalom, Women",61,Alena,Marx,2000-12-21,21,Female,,,
Switzerland,SUI,Cycling BMX Freestyle,"Park, Women",62,Nikita,Ducarroz,1996-08-12,25,Female,,,bronze
Switzerland,SUI,Cycling BMX Racing,"BMX, Men",63,David,Graf,1989-09-08,32,Male,180.0,79.0,
Switzerland,SUI,Cycling BMX Racing,"BMX, Men",64,Simon M.,Marquart,1996-11-01,25,Male,,,
Switzerland,SUI,Cycling BMX Racing,"BMX, Women",65,Zoé,Claessens,2001-04-28,20,Female,,,
Switzerland,SUI,Cycling Mountain Bike,"Cross-Country, Men",66,Mathias,Flückiger,1988-09-27,33,Male,172.0,65.0,silver
Switzerland,SUI,Cycling Mountain Bike,"Cross-Country, Men",67,Nino,Schurter,1986-05-13,35,Male,173.0,68.0,
Switzerland,SUI,Cycling Mountain Bike,"Cross-Country, Men",68,Filippo,Colombo,1997-12-20,24,Male,,,
Switzerland,SUI,Cycling Mountain Bike,"Cross-Country, Women",69,Jolanda,Neff,1993-01-05,28,Female,168.0,53.0,gold
Switzerland,SUI,Cycling Mountain Bike,"Cross-Country, Women",70,Sina,Frei,1997-07-18,24,Female,,,silver
Switzerland,SUI,Cycling Mountain Bike,"Cross-Country, Women",71,Linda,Indergand,1993-07-13,28,Female,169.0,65.0,bronze
Switzerland,SUI,Cycling Road,"Road Race, Individual, Men",72,Marc,Hirschi,1998-08-24,23,Male,,,
Switzerland,SUI,Cycling Road,"Road Race, Individual, Men",73,Michael,Schär,1986-09-29,35,Male,198.0,78.0,
Switzerland,SUI,Cycling Road,"Road Race, Individual, Men",74,Stefan,Küng,1993-11-16,28,Male,,,
Switzerland,SUI,Cycling Road,"Road Race, Individual, Men",75,Gino,Mäder,1997-01-04,24,Male,,,
Switzerland,SUI,Cycling Road,"Individual Time Trial, Men",76,Stefan,Küng,1993-11-16,28,Male,,,
Switzerland,SUI,Cycling Road,"Road Race, Individual, Women",77,Marlen,Reusser,1991-09-20,30,Female,,,
Switzerland,SUI,Cycling Road,"Individual Time Trial, Women",78,Marlen,Reusser,1991-09-20,30,Female,,,silver
Switzerland,SUI,Cycling Track,"Team Pursuit, 4,000 metres, Men",79,Robin,Froidevaux,1998-10-17,23,Male,,,
Switzerland,SUI,Cycling Track,"Team Pursuit, 4,000 metres, Men",79,Stefan,Bissegger,1998-09-13,23,Male,,,
Switzerland,SUI,Cycling Track,"Team Pursuit, 4,000 metres, Men",79,Valère,Thiébaud,1999-01-26,22,Male,,,
Switzerland,SUI,Cycling Track,"Team Pursuit, 4,000 metres, Men",79,Cyrille,Thièry,1990-09-27,31,Male,179.0,67.0,
Switzerland,SUI,Cycling Track,"Team Pursuit, 4,000 metres, Men",79,Théry,Schir,1993-02-18,28,Male,186.0,77.0,
Switzerland,SUI,Cycling Track,"Team Pursuit, 4,000 metres, Men",79,Mauro,Schmid,1999-12-04,22,Male,,,
Switzerland,SUI,Cycling Track,"Madison, Men",80,Robin,Froidevaux,1998-10-17,23,Male,,,
Switzerland,SUI,Cycling Track,"Madison, Men",80,Théry,Schir,1993-02-18,28,Male,186.0,77.0,
Switzerland,SUI,Cycling Track,"Omnium, Men",81,Théry,Schir,1993-02-18,28,Male,186.0,77.0,
Switzerland,SUI,Diving,"Springboard, Women",82,Michelle Luisa,Heimberg,2000-06-02,21,Female,,,
Switzerland,SUI,Equestrian Dressage,"Individual, Open",83,Estelle,Wettstein,1996-12-02,25,Female,,,
Switzerland,SUI,Equestrian Eventing,"Individual, Open",84,Melody,Johner,1984-03-07,37,Female,,,
Switzerland,SUI,Equestrian Eventing,"Individual, Open",85,Felix,Vogg,1990-06-19,31,Male,180.0,68.0,
Switzerland,SUI,Equestrian Eventing,"Individual, Open",86,Robin,Godel,1998-08-18,23,Male,,,
Switzerland,SUI,Equestrian Eventing,"Team, Open",87,Felix,Vogg,1990-06-19,31,Male,180.0,68.0,
Switzerland,SUI,Equestrian Eventing,"Team, Open",87,Melody,Johner,1984-03-07,37,Female,,,
Switzerland,SUI,Equestrian Eventing,"Team, Open",87,Robin,Godel,1998-08-18,23,Male,,,
Switzerland,SUI,Equestrian Eventing,"Team, Open",87,Eveline,Bodenmüller,1985-09-30,36,Female,,,
Switzerland,SUI,Equestrian Jumping,"Individual, Open",88,Martin,Fuchs,1992-07-13,29,Male,184.0,71.0,
Switzerland,SUI,Equestrian Jumping,"Individual, Open",89,Beat,Mändli,1969-10-01,52,Male,182.0,72.0,
Switzerland,SUI,Equestrian Jumping,"Individual, Open",90,Steve,Guerdat,1982-06-10,39,Male,182.0,70.0,
Switzerland,SUI,Equestrian Jumping,"Team, Open",91,Martin,Fuchs,1992-07-13,29,Male,184.0,71.0,
Switzerland,SUI,Equestrian Jumping,"Team, Open",91,Bryan,Balsiger,1997-07-02,24,Male,,,
Switzerland,SUI,Equestrian Jumping,"Team, Open",91,Steve,Guerdat,1982-06-10,39,Male,182.0,70.0,
Switzerland,SUI,Equestrian Jumping,"Team, Open",91,Beat,Mändli,1969-10-01,52,Male,182.0,72.0,
Switzerland,SUI,Fencing,"Épée, Individual, Men",92,Max,Heinzer,1987-08-07,34,Male,178.0,77.0,
Switzerland,SUI,Fencing,"Épée, Individual, Men",93,Benjamin,Steffen,1982-03-08,39,Male,189.0,78.0,
Switzerland,SUI,Fencing,"Épée, Individual, Men",94,Michele,Niggeler,1992-03-10,29,Male,,,
Switzerland,SUI,Fencing,"Épée, Team, Men",95,Max,Heinzer,1987-08-07,34,Male,178.0,77.0,
Switzerland,SUI,Fencing,"Épée, Team, Men",95,Benjamin,Steffen,1982-03-08,39,Male,189.0,78.0,
Switzerland,SUI,Fencing,"Épée, Team, Men",95,Michele,Niggeler,1992-03-10,29,Male,,,
Switzerland,SUI,Fencing,"Épée, Team, Men",95,Lucas,Malcotti,1995-01-09,26,Male,,,
Switzerland,SUI,Golf,"Individual, Women",96,Albane,Valenzuela,1997-12-17,24,Female,174.0,58.0,
Switzerland,SUI,Golf,"Individual, Women",97,Kim,Métraux,1995-05-21,26,Female,,,
Switzerland,SUI,Judo,"Lightweight, Men",98,Nils,Stump,1997-04-12,24,Male,,,
Switzerland,SUI,Judo,"Half-Lightweight, Women",99,Fabienne,Kocher,1993-06-13,28,Female,,,
Switzerland,SUI,Karate,"Kumite, >61 kg, Women",100,Elena Norina,Quirici,1994-02-16,27,Female,,,
Switzerland,SUI,Rowing,"Double Sculls, Men",101,Barnabé,Delarze,1994-06-30,27,Male,193.0,100.0,
Switzerland,SUI,Rowing,"Double Sculls, Men",101,Roman,Röösli,1993-09-22,28,Male,191.0,87.0,
Switzerland,SUI,Rowing,"Coxless Fours, Men",102,Paul,Jacquot,1995-12-26,26,Male,,,
Switzerland,SUI,Rowing,"Coxless Fours, Men",102,Markus,Kessler,1992-05-18,29,Male,,,
Switzerland,SUI,Rowing,"Coxless Fours, Men",102,Joel,Schürch,1994-09-30,27,Male,,,
Switzerland,SUI,Rowing,"Coxless Fours, Men",102,Andrin,Gulich,1999-03-09,22,Male,,,
Switzerland,SUI,Rowing,"Single Sculls, Women",103,Jeannine,Gmelin,1990-06-20,31,Female,170.0,72.0,
Switzerland,SUI,Rowing,"Lightweight Double Sculls, Women",104,Patricia,Merz,1993-06-02,28,Female,,,
Switzerland,SUI,Rowing,"Lightweight Double Sculls, Women",104,Frédérique,Rol,1993-05-26,28,Female,,,
Switzerland,SUI,Sailing,"Windsurfer, Men",105,Mateo,Sanz Lanz,1993-11-06,28,Male,172.0,64.0,
Switzerland,SUI,Sailing,"Skiff, Men",106,Sébastien,Schneiter,1995-09-24,26,Male,176.0,72.0,
Switzerland,SUI,Sailing,"Skiff, Men",106,Lucien,Cujean,1989-08-16,32,Male,184.0,82.0,
Switzerland,SUI,Sailing,"One Person Dinghy, Women",107,Maud,Jayet,1996-04-03,25,Female,,,
Switzerland,SUI,Sailing,"Two Person Dinghy, Women",108,Linda,Fahrni,1993-05-25,28,Female,157.0,56.0,
Switzerland,SUI,Sailing,"Two Person Dinghy, Women",108,Maja,Siegenthaler,1992-11-11,29,Female,172.0,66.0,
Switzerland,SUI,Shooting,"Air Pistol, 10 metres, Women",109,Heidi,Diethelm Gerber,1969-03-20,52,Female,168.0,93.0,
Switzerland,SUI,Shooting,"Sporting Pistol, 25 metres, Women",110,Heidi,Diethelm Gerber,1969-03-20,52,Female,168.0,93.0,
Switzerland,SUI,Shooting,"Air Rifle, 10 metres, Women",111,Nina,Christen,1994-02-07,27,Female,160.0,57.0,bronze
Switzerland,SUI,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",112,Nina,Christen,1994-02-07,27,Female,160.0,57.0,gold
Switzerland,SUI,Sport Climbing,"Combined, Women",113,Petra,Klingler,1992-02-14,29,Female,,,
Switzerland,SUI,Swimming,"100 metres Freestyle, Men",114,Roman,Mityukov,2000-07-30,21,Male,,,
Switzerland,SUI,Swimming,"200 metres Freestyle, Men",115,Antonio,Djakovic,2002-10-08,19,Male,187.0,,
Switzerland,SUI,Swimming,"400 metres Freestyle, Men",116,Antonio,Djakovic,2002-10-08,19,Male,187.0,,
Switzerland,SUI,Swimming,"4 × 100 metres Freestyle Relay, Men",117,Roman,Mityukov,2000-07-30,21,Male,,,
Switzerland,SUI,Swimming,"4 × 100 metres Freestyle Relay, Men",117,Nils,Liess,1996-08-24,25,Male,,,
Switzerland,SUI,Swimming,"4 × 100 metres Freestyle Relay, Men",117,Noè,Ponti,2001-06-01,20,Male,192.0,,
Switzerland,SUI,Swimming,"4 × 100 metres Freestyle Relay, Men",117,Antonio,Djakovic,2002-10-08,19,Male,187.0,,
Switzerland,SUI,Swimming,"4 × 200 metres Freestyle Relay, Men",118,Antonio,Djakovic,2002-10-08,19,Male,187.0,,
Switzerland,SUI,Swimming,"4 × 200 metres Freestyle Relay, Men",118,Nils,Liess,1996-08-24,25,Male,,,
Switzerland,SUI,Swimming,"4 × 200 metres Freestyle Relay, Men",118,Noè,Ponti,2001-06-01,20,Male,192.0,,
Switzerland,SUI,Swimming,"4 × 200 metres Freestyle Relay, Men",118,Roman,Mityukov,2000-07-30,21,Male,,,
Switzerland,SUI,Swimming,"200 metres Backstroke, Men",119,Roman,Mityukov,2000-07-30,21,Male,,,
Switzerland,SUI,Swimming,"100 metres Breaststroke, Men",120,Jérémy Marc Georges,Desplanches,1994-08-07,27,Male,189.0,72.0,
Switzerland,SUI,Swimming,"100 metres Butterfly, Men",121,Noè,Ponti,2001-06-01,20,Male,192.0,,bronze
Switzerland,SUI,Swimming,"200 metres Butterfly, Men",122,Noè,Ponti,2001-06-01,20,Male,192.0,,
Switzerland,SUI,Swimming,"200 metres Individual Medley, Men",123,Jérémy Marc Georges,Desplanches,1994-08-07,27,Male,189.0,72.0,bronze
Switzerland,SUI,Swimming,"100 metres Freestyle, Women",124,Maria,Ugolkova,1989-07-18,32,Female,173.0,65.0,
Switzerland,SUI,Swimming,"100 metres Breaststroke, Women",125,Lisa,Mamié,1998-10-27,23,Female,,,
Switzerland,SUI,Swimming,"200 metres Breaststroke, Women",126,Lisa,Mamié,1998-10-27,23,Female,,,
Switzerland,SUI,Swimming,"100 metres Butterfly, Women",127,Maria,Ugolkova,1989-07-18,32,Female,173.0,65.0,
Switzerland,SUI,Swimming,"200 metres Individual Medley, Women",128,Maria,Ugolkova,1989-07-18,32,Female,173.0,65.0,
Switzerland,SUI,Table Tennis,"Singles, Women",129,Rachel,Moret,1989-11-23,32,Female,,,
Switzerland,SUI,Tennis,"Singles, Women",130,Belinda,Bencic,1997-03-10,24,Female,,,gold
Switzerland,SUI,Tennis,"Singles, Women",131,Viktorija,Golubic,1992-10-16,29,Female,,,
Switzerland,SUI,Tennis,"Doubles, Women",132,Belinda,Bencic,1997-03-10,24,Female,,,silver
Switzerland,SUI,Tennis,"Doubles, Women",132,Viktorija,Golubic,1992-10-16,29,Female,,,silver
Switzerland,SUI,Triathlon,"Olympic Distance, Men",133,Max,Studer,1996-01-16,25,Male,,,
Switzerland,SUI,Triathlon,"Olympic Distance, Men",134,Andrea Nicolas,Salvisberg,1989-02-01,32,Male,180.0,73.0,
Switzerland,SUI,Triathlon,"Olympic Distance, Women",135,Nicola,Spirig Hug,1982-02-07,39,Female,166.0,54.0,
Switzerland,SUI,Triathlon,"Olympic Distance, Women",136,Jolanda,Annen,1992-09-11,29,Female,166.0,56.0,
Switzerland,SUI,Triathlon,"Relay, Mixed",137,Jolanda,Annen,1992-09-11,29,Female,166.0,56.0,
Switzerland,SUI,Triathlon,"Relay, Mixed",137,Andrea Nicolas,Salvisberg,1989-02-01,32,Male,180.0,73.0,
Switzerland,SUI,Triathlon,"Relay, Mixed",137,Nicola,Spirig Hug,1982-02-07,39,Female,166.0,54.0,
Switzerland,SUI,Triathlon,"Relay, Mixed",137,Max,Studer,1996-01-16,25,Male,,,
Switzerland,SUI,Wrestling,"Light-Heavyweight, Freestyle, Men",138,Stefan,Reichmuth,1994-09-20,27,Male,,,
Syrian Arab Republic,SYR,Athletics,"High Jump, Men",0,Majed Al-Din Tarad,Ghazal Al-Din,1987-04-21,34,Male,205.0,72.0,
Syrian Arab Republic,SYR,Equestrian Jumping,"Individual, Open",1,Ahmad Saber,Hamcho,1992-11-25,29,Male,168.0,72.0,
Syrian Arab Republic,SYR,Swimming,"200 metres Butterfly, Men",2,Ayman,Kelzi,1993-01-07,28,Male,,,
Syrian Arab Republic,SYR,Table Tennis,"Singles, Women",3,Hend,Zaza,2009-01-01,12,Female,,,
Syrian Arab Republic,SYR,Triathlon,"Olympic Distance, Men",4,Mohamad,Maso,1993-07-23,28,Male,,,
Syrian Arab Republic,SYR,Weightlifting,"Super-Heavyweight, Men",5,Man,Asaad,1993-11-20,28,Male,190.0,143.0,bronze
Tajikistan,TJK,Athletics,"100 metres, Men",0,Ildar,Akhmadiev,2000-03-01,21,Male,,,
Tajikistan,TJK,Boxing,"Lightweight, Men",1,Bakhodur,Usmonov,1997-12-21,23,Male,,,
Tajikistan,TJK,Boxing,"Light-Heavyweight, Men",2,Shabbos,Negmatulloev,1997-09-21,23,Male,,,
Tajikistan,TJK,Boxing,"Super-Heavyweight, Men",3,Siyovush,Zukhurov,1993-06-05,28,Male,,,
Tajikistan,TJK,Judo,"Lightweight, Men",4,Somon,Makhmadbekov,1999-03-24,22,Male,,,
Tajikistan,TJK,Judo,"Half-Middleweight, Men",5,Akmal,Murodov,1996-01-14,25,Male,,,
Tajikistan,TJK,Judo,"Middleweight, Men",6,Komronshokh,Ustopiriyon,1993-01-07,28,Male,182.0,90.0,
Tajikistan,TJK,Judo,"Heavyweight, Men",7,Temur,Rakhimov,1997-07-08,24,Male,,,
Tajikistan,TJK,Swimming,"50 metres Freestyle, Men",8,Olim,Kurbanov,1998-06-21,23,Male,186.0,69.0,
